timestamp,day_of_week,is_weekend,temperature,is_holiday,solar_generation,electricity_demand
2024-02-25,6,1,20.12405139168608,0,286.64856403777213,5275.362765190232
2024-02-26,0,0,10.370628705950466,0,364.88853393281033,3174.1624455730052
2024-02-27,1,0,24.314320692469767,0,341.7129389932293,4466.3236566859905
2024-02-28,2,0,9.330914192081057,0,273.5497336376577,5158.5996214765155
2024-02-29,3,0,18.052389537692317,0,438.5666977372989,2189.175405881904
2024-03-01,4,0,28.1631921781774,0,508.77057588610563,1451.827121721945
2024-03-02,5,1,30.138379062002745,0,183.93951883740607,7615.19284690213
2024-03-03,6,1,22.398565971383988,0,241.88966473481005,5952.934051696637
2024-03-04,0,0,30.23086603189624,0,568.1630190577969,1000.0
2024-03-05,1,0,34.30211271436099,0,520.3511079893957,1384.247989305309
2024-03-06,2,0,32.91226872003974,0,362.55592800053984,4357.963018158651
2024-03-07,3,0,28.790944055913247,0,346.847846848266,4425.544431782918
2024-03-08,4,0,35.054337994674675,1,566.2135630692314,1000.0
2024-03-09,5,1,27.04584268929353,0,281.5178504204203,5628.608262900217
2024-03-10,6,1,28.846106905284177,0,117.73991421715274,9069.006511913534
2024-03-11,0,0,23.172932987451418,0,293.9430085452551,5580.680227032859
2024-03-12,1,0,33.40878904420439,0,450.6299087817915,2629.007845189304
2024-03-13,2,0,27.84249955590827,0,255.2179001202247,6526.655353362392
2024-03-14,3,0,31.17331868820462,0,405.23890747783815,3208.31273501654
2024-03-15,4,0,30.967327066060374,0,217.2483447492029,7103.896144798321
2024-03-16,5,1,29.976634691796615,0,110.24463079047928,8906.577142404463
2024-03-17,6,1,31.543356305633793,0,293.3713757634622,5151.650271012659
2024-03-18,0,0,33.75063295459286,0,309.24398894101034,5798.522945355202
2024-03-19,1,0,29.564436570048706,0,261.8887154308614,6257.712186678937
2024-03-20,2,0,32.775211144584866,0,551.4276062842224,1000.0
2024-03-21,3,0,30.872231625967288,0,532.0144869418871,1209.5726318731813
2024-03-22,4,0,32.918772781571704,0,369.0242913186929,4661.6401618154205
2024-03-23,5,1,28.77819489596816,0,315.1852068753361,5130.490644957341
2024-03-24,6,1,35.20527874624951,0,177.7669913927864,8006.991363197508
2024-03-25,0,0,33.146182704736994,0,244.18202821050951,6423.531720361299
2024-03-26,1,0,25.782239987037592,0,584.7865105784991,1000.0
2024-03-27,2,0,29.187681995317977,0,269.8555663647767,6115.632016123178
2024-03-28,3,0,26.260054764747633,0,232.38925678467427,6933.65794726385
2024-03-29,4,0,21.045954163195937,1,567.971778270135,1000.0
2024-03-30,5,1,28.93889863860359,0,120.06078232556685,8724.196423862042
2024-03-31,6,1,36.65048167305892,0,310.51471422765434,5543.774555895138
2024-04-01,0,0,33.41605625902316,0,449.9656382277411,2419.914277668646
2024-04-02,1,0,29.95508717544867,0,266.98049404322194,6104.219582098303
2024-04-03,2,0,32.14846534141035,0,271.663836369136,6271.724335592361
2024-04-04,3,0,33.312037592077914,0,402.86278634742393,3824.8920984821184
2024-04-05,4,0,36.11728615047699,0,522.1339579555865,1399.2039222974054
2024-04-06,5,1,34.211119555623725,0,213.61737470844878,7429.773964031693
2024-04-07,6,1,40.66568351114766,0,274.04340303008394,6039.151378082803
2024-04-08,0,0,35.7964241572887,0,490.53126571249317,1597.2918203681486
2024-04-09,1,0,21.30551661160445,0,472.08849625210496,1749.755767482413
2024-04-10,2,0,30.670097831804057,1,247.69656294827254,6194.525638622799
2024-04-11,3,0,35.20023450978391,0,549.0133505853776,1000.0
2024-04-12,4,0,28.998453030722104,0,239.91048746989566,6509.832822539825
2024-04-13,5,1,22.198918717515042,0,241.23604804878005,5856.353847729644
2024-04-14,6,1,30.25167990270051,0,298.21766473669095,5038.691732387768
2024-04-15,0,0,26.94366334945749,0,289.29160736769137,5833.434188974032
2024-04-16,1,0,18.844814735108073,0,508.42532945475057,1000.0
2024-04-17,2,0,29.3727362492336,0,276.69126959258483,6095.587632457427
2024-04-18,3,0,35.416259502599466,0,449.7161811687221,3063.3426472154606
2024-04-19,4,0,33.57725604619863,0,243.1432288096363,6788.815740414916
2024-04-20,5,1,33.537559317232585,0,111.98556502448112,9283.863106615934
2024-04-21,6,1,30.862268246045407,0,231.3114350225643,6395.3586993046665
2024-04-22,0,0,24.688464561764494,0,470.1546720329022,1968.2811154879046
2024-04-23,1,0,36.180567254256644,0,235.84474080980436,6897.680166956008
2024-04-24,2,0,28.88160877331344,0,401.78979954921346,3719.176765313661
2024-04-25,3,0,26.975066769709414,0,344.8796135590628,4632.2048415477675
2024-04-26,4,0,30.931215267609115,0,455.47914720998244,2409.683731763985
2024-04-27,5,1,38.69024626877899,0,260.1261877067166,6150.624071026535
2024-04-28,6,1,32.565356958592005,0,223.9835549359899,7047.058253002161
2024-04-29,0,0,31.785211935025366,0,455.44956795515293,2379.8335190046873
2024-04-30,1,0,25.469525682942447,0,297.19225201499324,5391.333153472369
2024-05-01,2,0,39.801674921722054,0,536.9548815746266,1205.3464603290076
2024-05-02,3,0,34.54198025669558,0,477.51633434826766,2253.192102306499
2024-05-03,4,0,38.227100056320495,0,294.2782683782626,5937.189563943422
2024-05-04,5,1,39.25896556134507,0,137.91549373298585,8498.75470780235
2024-05-05,6,1,24.075655431208524,0,350.4942523527159,3890.8786361991265
2024-05-06,0,0,34.49064735521095,0,547.4611806276779,1030.5328855055286
2024-05-07,1,0,33.999728270944864,0,358.46330836517416,4616.320522903227
2024-05-08,2,0,20.957964947546632,0,402.3646037803138,2861.66825299022
2024-05-09,3,0,31.82408690429052,0,588.0067983330797,1000.0
2024-05-10,4,0,27.735344541087635,0,229.99652264454667,6702.300314394448
2024-05-11,5,1,20.04901316062309,0,331.91692903284604,4197.757133115581
2024-05-12,6,1,33.99880607252938,0,333.68806352136755,4421.237887695184
2024-05-13,0,0,29.016564368153333,0,526.713558142283,1242.8553584590177
2024-05-14,1,0,29.711950777906953,0,508.92452306203757,1178.2954603205783
2024-05-15,2,0,33.80009576976374,0,253.39373713715787,6558.0033121531715
2024-05-16,3,0,30.411644829699885,0,326.88428479090067,5324.4353900893475
2024-05-17,4,0,32.25852823229746,0,390.15398509361404,3734.2234157796884
2024-05-18,5,1,23.753596870032624,0,119.19129710955892,8436.994240822414
2024-05-19,6,1,33.965110044258104,0,287.6971450778337,5398.819581168694
2024-05-20,0,0,28.196610739903726,0,315.1697009610254,4874.751042195199
2024-05-21,1,0,24.87655388937963,0,514.1340046275839,1342.5839001767758
2024-05-22,2,0,28.19034250243211,0,440.6520594620903,2705.493274259964
2024-05-23,3,0,33.77374762243919,1,550.6082924939897,1000.0
2024-05-24,4,0,22.691055323945506,0,253.58603155113173,6055.955468233249
2024-05-25,5,1,33.423666186639714,0,147.69246957192917,7804.888319234605
2024-05-26,6,1,28.096244482152905,0,364.74261959869824,4275.627952256205
2024-05-27,0,0,39.37403277490993,0,517.3423355208979,1281.0696177400935
2024-05-28,1,0,33.64554539808767,0,262.8290322688028,6393.5366687474225
2024-05-29,2,0,31.64481117002627,0,535.7054917443963,1000.0
2024-05-30,3,0,34.101041777871494,0,498.16277723050496,1880.1137626990726
2024-05-31,4,0,27.39352777236541,0,372.7041723398328,3752.0083862292245
2024-06-01,5,1,32.39135880323643,0,394.7447464521657,3305.218928783607
2024-06-02,6,1,29.032017928840748,0,172.7409622796361,7677.296838819178
2024-06-03,0,0,27.225172522605497,0,451.7006894299675,2507.7327090950544
2024-06-04,1,0,31.2918953920007,0,382.1825110745972,3860.407929722375
2024-06-05,2,0,29.37889728280773,0,200.85512797943048,7354.112086687104
2024-06-06,3,0,36.76776136004802,0,537.2635626065264,1000.0
2024-06-07,4,0,31.570263203281304,0,227.88040414579632,6675.36832537671
2024-06-08,5,1,31.72613323467658,0,142.86672177866168,8140.822986782512
2024-06-09,6,1,29.156567437538502,0,137.20452537376065,8324.835138288983
2024-06-10,0,0,36.46456541244505,0,268.05286416173266,6586.446104807894
2024-06-11,1,0,20.664300751265714,0,458.72341607975807,1677.7929855598722
2024-06-12,2,0,20.711302447518577,0,259.187945212676,6054.770875916452
2024-06-13,3,0,24.077710567968452,0,548.6121475546936,1000.0
2024-06-14,4,0,30.096066997024035,0,311.47753740310884,5233.708183509156
2024-06-15,5,1,20.07534306080929,0,396.0722945401546,3005.4684059312194
2024-06-16,6,1,24.683130357756774,0,286.0380671184349,5101.91908302168
2024-06-17,0,0,33.42857080377275,1,540.5638156645084,1000.0
2024-06-18,1,0,32.68465853566552,0,567.8585921763606,1000.0
2024-06-19,2,0,22.649935191936734,0,548.156147404974,1000.0
2024-06-20,3,0,33.50954779035606,0,394.05202875398345,4098.494945973715
2024-06-21,4,0,37.75112973453966,0,477.4657391457874,2158.0651078881338
2024-06-22,5,1,40.77976667325969,0,371.9662661959107,3849.7319980727
2024-06-23,6,1,30.887162133061942,0,241.5660591632516,6453.5040071051635
2024-06-24,0,0,31.482942142579212,0,358.7551718616934,4022.816859625735
2024-06-25,1,0,29.499044937765994,0,421.4369639651705,3195.253174533303
2024-06-26,2,0,38.516934143740365,0,355.12123298521095,4561.980657754123
2024-06-27,3,0,32.6500418151577,0,492.7862665667118,1723.7070076184314
2024-06-28,4,0,25.298227055489626,0,336.4191510927567,4823.82877616272
2024-06-29,5,1,34.23566078594924,0,222.72862856714147,6817.486986004109
2024-06-30,6,1,26.93173120917702,0,131.53978249197672,8581.509200689958
2024-07-01,0,0,32.987424551513044,0,296.24138425189483,5919.373743461517
2024-07-02,1,0,23.617306491032213,0,486.0563827204844,1316.2475779907559
2024-07-03,2,0,29.430989921659926,0,328.5171561957077,4920.9891011816135
2024-07-04,3,0,42.23143089510305,0,569.0731851234536,1000.0
2024-07-05,4,0,24.01531412979002,0,496.6661843317044,1258.0915905157265
2024-07-06,5,1,31.19039719775244,0,145.00867136870016,8567.952327344068
2024-07-07,6,1,35.85062047393749,0,195.2507506445234,7856.523937502888
2024-07-08,0,0,28.834630823549013,0,409.5040183684071,3450.1772969539397
2024-07-09,1,0,35.41323705355623,0,532.0614615612183,1305.0269407594242
2024-07-10,2,0,32.3744090709451,0,239.01310339777132,7073.005235223518
2024-07-11,3,0,26.935785583866725,0,383.40897936275064,3534.8796071429097
2024-07-12,4,0,26.05087876110045,0,531.7735409554764,1000.0
2024-07-13,5,1,31.02045636338642,0,315.5567174843773,4755.122395923413
2024-07-14,6,1,21.036787936617046,0,249.91765341193076,5690.093276697678
2024-07-15,0,0,23.587927036658296,0,344.3778727165852,4206.958037552423
2024-07-16,1,0,30.989470584323048,0,500.3657049356736,1691.2339273767566
2024-07-17,2,0,23.894190766335374,0,471.5160049842539,1699.3598311707265
2024-07-18,3,0,28.743262161718114,0,261.29436695074617,6398.204739721917
2024-07-19,4,0,23.910301984291408,0,443.97532161604124,1772.085485541288
2024-07-20,5,1,36.26457350202265,0,251.2925770513668,6822.334862482175
2024-07-21,6,1,34.513009017323185,0,308.5678092544621,5133.848564603679
2024-07-22,0,0,32.26035095599098,0,582.544477547753,1000.0
2024-07-23,1,0,30.95403026542987,0,451.64717052454955,2637.6114949968637
2024-07-24,2,0,27.325049123925126,0,245.69512618644316,6614.098181814082
2024-07-25,3,0,24.196109477387587,0,274.5455584711929,5837.755238673654
2024-07-26,4,0,40.64509476017122,0,429.7484835956592,3829.644590234466
2024-07-27,5,1,33.09530409371875,0,389.286064849241,3537.7904846296656
2024-07-28,6,1,29.188233202388616,0,325.02044878962283,4640.4934657055965
2024-07-29,0,0,32.23493029230445,0,329.25172694607534,5049.0064383186755
2024-07-30,1,0,34.80662643362226,0,402.2560091191102,3480.873154056914
2024-07-31,2,0,36.570861225251605,0,434.1702859675739,2948.3567198504793
2024-08-01,3,0,38.45328617795722,0,215.88902057757826,7852.216705714679
2024-08-02,4,0,33.71965919657114,0,518.8165659755336,1383.1705449060507
2024-08-03,5,1,25.881033430959203,0,228.22287612950996,6309.3476222746085
2024-08-04,6,1,30.409216536713238,0,320.9842848192204,4829.267378244017
2024-08-05,0,0,32.548597340013345,0,260.23090056258314,6628.235449742358
2024-08-06,1,0,29.595484639925886,0,560.7473726013332,1000.0
2024-08-07,2,0,30.428022642320286,0,402.553783749658,3451.3577150491506
2024-08-08,3,0,14.514306867445384,0,442.26377977367724,2057.510475818794
2024-08-09,4,0,38.421248411952014,0,503.5353175615735,2061.6948494291296
2024-08-10,5,1,29.200663992708904,0,138.0026049062016,7909.781993473534
2024-08-11,6,1,38.63935573958523,0,394.5716676720316,3520.0153567758307
2024-08-12,0,0,34.752981845361035,0,480.9753688420003,2346.5594052038064
2024-08-13,1,0,32.06859571520488,0,360.83587584229866,4181.769755056218
2024-08-14,2,0,40.24098176526192,0,531.6607027634172,1378.4228117310238
2024-08-15,3,0,26.53002387074219,1,441.8724987222067,2326.010921547146
2024-08-16,4,0,43.88890371076759,0,402.13355591463323,4262.647309382228
2024-08-17,5,1,30.483518019166404,0,175.36833495244173,7768.1895138268255
2024-08-18,6,1,20.684140844750104,0,193.70293823141486,6909.857866899209
2024-08-19,0,0,26.449558311475773,1,290.781833722302,5006.544312283572
2024-08-20,1,0,30.611851840825455,0,598.7965391307146,1000.0
2024-08-21,2,0,20.84151981459035,0,537.2927665212694,1000.0
2024-08-22,3,0,29.303513096699675,0,395.5387190302962,3285.147566699443
2024-08-23,4,0,27.677857635895794,0,598.2481415704085,1000.0
2024-08-24,5,1,26.405116472759566,0,230.58580697647704,6451.906845788776
2024-08-25,6,1,27.19659711912691,0,360.39140892955623,3951.3992250984447
2024-08-26,0,0,26.01794251724042,0,318.20109656336115,4973.116807986061
2024-08-27,1,0,31.011194535403533,0,455.3116190948325,2350.8011776115213
2024-08-28,2,0,31.415891171503898,0,272.66462379521647,6427.215697458609
2024-08-29,3,0,29.315343242009046,0,303.8625396021108,5562.2725772902195
2024-08-30,4,0,30.324110119633215,0,358.859551995572,4384.187455480972
2024-08-31,5,1,31.545176179199036,0,125.6304028106252,8847.903102984961
2024-09-01,6,1,32.84917826397558,0,206.7560556604147,7596.158066622959
2024-09-02,0,0,31.139657858637584,0,457.9138208594932,2441.042819691547
2024-09-03,1,0,39.37814345206336,0,249.51347053608038,7069.238965079342
2024-09-04,2,0,38.60311065807577,0,438.5494297287806,2970.949751050673
2024-09-05,3,0,24.752608138739532,0,573.7775071777594,1000.0
2024-09-06,4,0,24.673583331255344,1,397.84139363610086,2780.020442300732
2024-09-07,5,1,24.825036072546478,0,302.51929381827347,4652.1133511994085
2024-09-08,6,1,33.88364010582446,0,327.10326064514095,5322.592169989873
2024-09-09,0,0,26.997636600542435,0,362.9717127221014,4057.6020225483376
2024-09-10,1,0,35.951386847941144,0,540.2977805679873,1157.6441041751732
2024-09-11,2,0,25.360273638162397,0,389.93833082450976,3293.896421937684
2024-09-12,3,0,22.797407913104063,0,266.2931830640366,6162.085702907381
2024-09-13,4,0,21.319854508610103,0,450.7149086619288,2188.933773770853
2024-09-14,5,1,21.652793428770657,0,319.17830150907133,4153.421813372377
2024-09-15,6,1,27.908981489445612,0,230.8321074887981,6340.170365878067
2024-09-16,0,0,40.28500141670621,0,593.409212374898,1000.0
2024-09-17,1,0,33.61332332723679,0,412.05889939412265,3336.683831495818
2024-09-18,2,0,30.638758994252097,0,352.3883124367613,4930.019952301376
2024-09-19,3,0,26.420307238098783,0,526.9218013510692,1000.0
2024-09-20,4,0,28.31200378726961,0,428.6263421574692,2402.828609453248
2024-09-21,5,1,26.065474503259615,0,326.9427900868086,4281.081960051743
2024-09-22,6,1,27.980030114971726,0,322.9119205678795,4565.560022259766
2024-09-23,0,0,30.992409848069823,0,593.3913346640535,1000.0
2024-09-24,1,0,33.23021935414553,0,261.22091964872016,6179.274092585364
2024-09-25,2,0,28.194467200155263,0,371.17341202701994,4119.8133061947065
2024-09-26,3,0,33.258135647707945,0,257.65271978589755,6498.062633813963
2024-09-27,4,0,29.626093184440975,0,234.13245753820104,6508.877187649095
2024-09-28,5,1,28.07719882892873,0,121.73269159993357,8757.567595842416
2024-09-29,6,1,32.18794160582984,0,128.70662422736976,8773.767432455445
2024-09-30,0,0,27.454716917626197,0,342.516728408498,4504.535088099659
2024-10-01,1,0,30.416927263162137,0,299.46143083389035,5212.957218004195
2024-10-02,2,0,29.899211357464303,1,346.05447008138947,4088.630523751591
2024-10-03,3,0,35.245940708135315,0,403.1061346322251,3503.1626248632188
2024-10-04,4,0,29.601721547623097,0,581.944440983079,1000.0
2024-10-05,5,1,31.78012311962503,0,193.93215117218182,7384.495198568848
2024-10-06,6,1,24.87508431345493,0,264.7841071394297,5572.209674985838
2024-10-07,0,0,28.865455174271364,0,318.63247145508626,5259.656171677056
2024-10-08,1,0,36.523401286170724,0,406.22879828037287,3668.557476767019
2024-10-09,2,0,36.79422313201946,0,432.06428063740805,3800.8515871920363
2024-10-10,3,0,33.41844310690128,0,533.9545989040109,1524.5917229052307
2024-10-11,4,0,27.303903704953232,0,462.09408039112054,1941.732236616771
2024-10-12,5,1,25.976780361816278,1,257.864945014691,5116.406588961396
2024-10-13,6,1,25.879088794684748,0,267.2054948514666,5783.436218974574
2024-10-14,0,0,27.232629294084443,0,216.4807132424829,6953.5095231538935
2024-10-15,1,0,31.843649315927248,0,292.7669237102441,5859.724076974448
2024-10-16,2,0,26.409965100042534,0,509.10347541720483,1000.0
2024-10-17,3,0,24.859152458467697,0,319.1839004445947,4998.077883439572
2024-10-18,4,0,24.075125140795265,0,494.5554850869823,1430.2433440764876
2024-10-19,5,1,26.361818592914204,0,371.3623427907805,3556.325521932357
2024-10-20,6,1,19.609911254277154,0,323.24861821090565,4328.634903946193
2024-10-21,0,0,22.44805194994636,0,459.9002842935943,1717.2358737903664
2024-10-22,1,0,25.098375791210294,0,397.33550736732144,3241.2209931098973
2024-10-23,2,0,28.285371378917688,0,317.03466982964324,4920.928224613668
2024-10-24,3,0,38.12566221163696,0,227.38153999395007,7525.781621508952
2024-10-25,4,0,33.90959251094538,0,588.1562237142555,1000.0
2024-10-26,5,1,31.075640710202403,0,177.34342797799212,7420.183376176807
2024-10-27,6,1,22.014918513444734,0,329.0639018882504,4100.233352659743
2024-10-28,0,0,27.409507898422106,0,240.76111018048599,6901.827232726286
2024-10-29,1,0,33.1891231359869,0,485.4418426528861,1834.6377505322237
2024-10-30,2,0,36.39002310268607,0,465.73074455360415,2439.946494208911
2024-10-31,3,0,18.334473873303537,0,378.3370557842452,3158.1888301550644
2024-11-01,4,0,36.83042334235944,1,208.73078179661974,7341.602903817966
2024-11-02,5,1,29.120495446079282,0,227.49919345155095,6491.022064990495
2024-11-03,6,1,34.58202589472004,0,332.58015514746177,4588.685091037698
2024-11-04,0,0,27.13329731938445,0,471.36121961765184,2017.9723888876604
2024-11-05,1,0,29.705028045657826,0,254.22564850844049,6327.691346898039
2024-11-06,2,0,23.955767133722205,0,200.23602290115016,7015.178853248991
2024-11-07,3,0,30.44670949995856,0,596.2857231276183,1000.0
2024-11-08,4,0,37.74229027643081,0,489.1557654925509,2214.2667522836555
2024-11-09,5,1,36.57343896508677,0,196.3897411859794,7762.899467131585
2024-11-10,6,1,34.151489982619836,0,323.6380437962504,4954.325190744513
2024-11-11,0,0,25.961175793597924,0,316.7216369589913,5141.428932398659
2024-11-12,1,0,28.783352877881704,0,539.961428810433,1000.0
2024-11-13,2,0,27.055616894188535,0,316.60140063856585,5100.522733471249
2024-11-14,3,0,31.725086703889044,0,257.6705803246222,6183.165580281433
2024-11-15,4,0,34.92291569190715,1,320.91051848169406,4494.545140936387
2024-11-16,5,1,24.080378777028557,0,242.74266267406946,5958.385863664453
2024-11-17,6,1,27.314693640470743,0,275.44294870551823,5651.7227677677
2024-11-18,0,0,34.654127480178424,0,575.8146888310438,1000.0
2024-11-19,1,0,35.52447221046319,0,539.4770129178642,1000.0
2024-11-20,2,0,23.936339913279973,0,254.15002603425233,5738.844780377288
2024-11-21,3,0,29.604601429218523,0,202.23158895750464,7299.160627538382
2024-11-22,4,0,36.19881400733692,0,248.63270227685456,7076.344302418887
2024-11-23,5,1,36.16453620903459,0,285.52756591859065,5964.431741805316
2024-11-24,6,1,28.16172541277932,0,273.0232363938803,5642.51263737264
2024-11-25,0,0,35.40400691983614,0,499.2422890309256,1823.8732030239626
2024-11-26,1,0,31.85166115126804,0,439.27120289435106,2678.1834136476773
2024-11-27,2,0,25.19987987545295,0,397.8326857567865,3410.1089032211344
2024-11-28,3,0,38.45735312787119,0,436.66556536946064,3263.862654636934
2024-11-29,4,0,27.9448584536164,0,260.68356561670976,5883.614142278885
2024-11-30,5,1,29.40516064176007,0,394.5202158709379,3120.7036867471147
2024-12-01,6,1,18.49147866938691,0,319.65913786795466,4589.613800849607
2024-12-02,0,0,21.264718164454447,0,312.27284658028265,4871.561539902768
2024-12-03,1,0,9.758263324344103,0,451.7713217807485,1666.312996666828
2024-12-04,2,0,8.593398532278403,0,230.0733061117191,5892.414190338382
2024-12-05,3,0,21.383657250794403,0,542.2298713738354,1000.0
2024-12-06,4,0,18.22566190301619,0,234.50105332059357,6349.082593137177
2024-12-07,5,1,13.511814561013368,0,338.07223778929307,3735.912872782397
2024-12-08,6,1,18.778710978791405,0,147.77769342413913,7891.127855662143
2024-12-09,0,0,23.790608722428008,0,468.92789047698915,1983.2660688963451
2024-12-10,1,0,16.53522940277868,0,516.1402934459218,1000.0
2024-12-11,2,0,17.649634654851045,0,434.2504177738232,2314.2144474090287
2024-12-12,3,0,19.7006013554977,0,469.92093388326293,1891.3061623638625
2024-12-13,4,0,18.73110609384483,0,301.45144189620385,4604.691453677046
2024-12-14,5,1,14.293668873869553,0,390.32091399703484,2631.1167025151217
2024-12-15,6,1,15.427644037891682,0,126.53518541884495,7948.701689676923
2024-12-16,0,0,5.58095639774956,0,392.1342063616677,2228.1300464632927
2024-12-17,1,0,8.429289128313675,0,434.2002724934662,1642.2639983748697
2024-12-18,2,0,28.00620046625113,0,568.9502570186712,1000.0
2024-12-19,3,0,11.937240191641598,0,384.7664969537454,3284.3716161001144
2024-12-20,4,0,6.425186968473511,0,463.2459199454155,1033.2143178891272
2024-12-21,5,1,21.75022896167173,0,114.78084344908005,8509.574362418698
2024-12-22,6,1,23.994949382756733,0,325.9189612601772,4280.712765842514
2024-12-23,0,0,8.435731680810179,0,305.7865587572894,3887.3612370565916
2024-12-24,1,0,15.167951907109018,0,466.96673488831823,1383.1572254996813
2024-12-25,2,0,13.898960325987522,1,489.4043019218784,1000.0
2024-12-26,3,0,13.457641431316468,0,274.3615699196154,5386.8548308156005
2024-12-27,4,0,10.789667516789542,0,338.7690081114201,3432.2413128554476
2024-12-28,5,1,10.844191217060086,0,262.7923973460797,4768.663861633374
2024-12-29,6,1,12.530293425022677,0,284.29173126812645,4753.787150850422
2024-12-30,0,0,17.763971584895494,0,220.35818046743444,6440.010391004966
2024-12-31,1,0,14.047444260393373,0,443.0201619807824,1894.2065853545512
2025-01-01,2,0,16.158045828054714,0,393.06319626388824,3071.7794153523223
2025-01-02,3,0,15.777059459120698,0,201.8082503374933,6611.057301021772
2025-01-03,4,0,14.021486563584933,0,345.0227929807651,3873.593659624818
2025-01-04,5,1,11.73940268512157,0,161.75455705146436,7009.509105148867
2025-01-05,6,1,10.711518571423415,0,316.23295254505297,3783.094833833338
2025-01-06,0,0,13.132524101156195,0,490.008822129332,1000.0
2025-01-07,1,0,14.920126180068733,0,208.95252106262578,6813.052010777071
2025-01-08,2,0,7.834347050828376,0,582.7475628851143,1000.0
2025-01-09,3,0,11.0700670536078,0,352.87286807791565,4167.496931257424
2025-01-10,4,0,19.90584720873274,0,303.6779755801993,5209.850301963009
2025-01-11,5,1,10.915468765432113,0,294.3891681803424,4240.198561939009
