timestamp,day_of_week,hour_of_day,is_weekend,temperature,is_holiday,solar_generation,electricity_demand
2025-01-03 22:00:00,4,22,0,15.935622608820974,0,1.7444395249184386,628.864300811694
2025-01-03 23:00:00,4,23,0,11.335774262285597,0,2.355201103508615,514.0849700356682
2025-01-04 00:00:00,5,0,1,8.085399509420663,0,3.094207252935605,487.7966884588628
2025-01-04 01:00:00,5,1,1,22.41247748041725,0,9.220012496263678,600.942266046713
2025-01-04 02:00:00,5,2,1,19.807290780459176,0,5.033406627876122,525.212643192605
2025-01-04 03:00:00,5,3,1,4.293938544595369,0,4.358852991144825,556.1305906661128
2025-01-04 04:00:00,5,4,1,19.962867265263476,0,8.949181140060055,615.1084402038423
2025-01-04 05:00:00,5,5,1,20.961203186377432,0,9.69831985566424,544.6740705786381
2025-01-04 06:00:00,5,6,1,9.76610231150751,0,277.2972042801491,312.9961261490215
2025-01-04 07:00:00,5,7,1,21.463822884646756,0,228.9546395198705,334.50345910671297
2025-01-04 08:00:00,5,8,1,7.662429898319498,0,62.52644989037771,449.993914746332
2025-01-04 09:00:00,5,9,1,12.529523208304386,0,165.47378539564812,449.7232289572715
2025-01-04 10:00:00,5,10,1,14.187326326136926,0,174.64928213697146,495.14625204987703
2025-01-04 11:00:00,5,11,1,17.429043687274305,0,147.2844494359835,415.11997200625325
2025-01-04 12:00:00,5,12,1,16.96244405539722,0,83.69789496020017,568.5105103516153
2025-01-04 13:00:00,5,13,1,16.107453425017727,0,264.5506599259419,404.68079190688877
2025-01-04 14:00:00,5,14,1,10.724019796109534,0,132.4360666680443,483.1589744259558
2025-01-04 15:00:00,5,15,1,22.70995204015616,0,56.851553487075364,465.83229682440395
2025-01-04 16:00:00,5,16,1,18.331596604599074,0,125.1412527257466,518.1210232662904
2025-01-04 17:00:00,5,17,1,12.30882687241304,0,86.20679436700436,467.4738256011614
2025-01-04 18:00:00,5,18,1,12.157093196649408,0,51.07984200927244,696.151309041744
2025-01-04 19:00:00,5,19,1,22.036691239804693,0,7.424596080266745,635.5190588674308
2025-01-04 20:00:00,5,20,1,18.20902755722502,0,8.161087463327076,687.9169397656146
2025-01-04 21:00:00,5,21,1,10.474500490947804,0,8.217657716174116,607.638999087171
2025-01-04 22:00:00,5,22,1,13.044216864070584,0,3.2598864116075776,617.1357683182451
2025-01-04 23:00:00,5,23,1,20.141465804093517,0,8.972629444927318,559.3301826130886
2025-01-05 00:00:00,6,0,1,5.136974481953082,0,3.7008867641909116,465.16035468184214
2025-01-05 01:00:00,6,1,1,10.665574823458368,0,3.6195759384288073,470.0417954351565
2025-01-05 02:00:00,6,2,1,18.60393799379356,0,9.584411678610017,497.65614039976055
2025-01-05 03:00:00,6,3,1,8.884589810476843,0,4.62421103401124,564.9609911240951
2025-01-05 04:00:00,6,4,1,23.033899306180306,0,6.960029872285725,596.9036827809563
2025-01-05 05:00:00,6,5,1,9.421450162685824,0,8.853153642615517,544.0620376312306
2025-01-05 06:00:00,6,6,1,8.073107215425424,0,196.20443509763527,363.19814937080525
2025-01-05 07:00:00,6,7,1,8.351699705876033,0,142.862485350354,522.3197866654548
2025-01-05 08:00:00,6,8,1,15.207299714417907,0,199.94659135683258,497.22691989725905
2025-01-05 09:00:00,6,9,1,12.944722983937472,0,167.2245591098348,363.5482363281038
2025-01-05 10:00:00,6,10,1,11.143356976313488,0,56.17103529628646,393.02131753580096
2025-01-05 11:00:00,6,11,1,15.552387055651614,0,141.60676653440618,425.20740606966154
2025-01-05 12:00:00,6,12,1,10.976742442467968,0,72.85348425625678,433.0748000461392
2025-01-05 13:00:00,6,13,1,16.26774020739827,0,165.60763467830128,421.3600184510267
2025-01-05 14:00:00,6,14,1,18.24573873223593,0,183.3473214758364,420.74824498143255
2025-01-05 15:00:00,6,15,1,16.79470262687531,0,137.59905593634602,449.46552551002515
2025-01-05 16:00:00,6,16,1,9.597642687644107,0,175.8184168045841,410.5319829506887
2025-01-05 17:00:00,6,17,1,19.51198878600431,0,90.67257469624016,430.20671689457396
2025-01-05 18:00:00,6,18,1,15.808905941202465,0,103.60838979021702,593.7033167617668
2025-01-05 19:00:00,6,19,1,19.16514662087574,0,5.0161071257190715,596.684868363579
2025-01-05 20:00:00,6,20,1,19.87859840171842,0,4.860867676824761,594.3179604124116
2025-01-05 21:00:00,6,21,1,13.058806500349181,0,5.222761928868422,605.7846235757203
2025-01-05 22:00:00,6,22,1,18.916580254052114,0,1.4083035307737235,603.4268260707977
2025-01-05 23:00:00,6,23,1,11.45523131160704,0,4.683120126231258,564.317021353769
2025-01-06 00:00:00,0,0,0,17.93423647701952,0,9.339222677175812,601.5094636095471
2025-01-06 01:00:00,0,1,0,6.89326087272763,0,1.2006394332643655,461.8868779987316
2025-01-06 02:00:00,0,2,0,18.38767556947819,0,8.288484611058273,494.8865809227627
2025-01-06 03:00:00,0,3,0,15.130527401613383,0,6.58735246845724,634.8328859621806
2025-01-06 04:00:00,0,4,0,6.60858171001712,0,7.201413177913785,544.0415167871821
2025-01-06 05:00:00,0,5,0,16.66986550590688,0,2.7187547026934245,579.1192751527283
2025-01-06 06:00:00,0,6,0,12.337647372387508,0,245.89691865321947,410.66460533242304
2025-01-06 07:00:00,0,7,0,25.5886369101136,0,221.56517400871303,458.96871065664425
2025-01-06 08:00:00,0,8,0,15.987619928739877,0,210.60737457164174,349.05393015526045
2025-01-06 09:00:00,0,9,0,26.51493632675453,0,82.928755687105,519.1398149933798
2025-01-06 10:00:00,0,10,0,18.645118660677227,0,248.2384304361844,456.08577329526236
2025-01-06 11:00:00,0,11,0,10.684543654668044,0,50.560576914843566,489.64875535261314
2025-01-06 12:00:00,0,12,0,16.528157557548678,0,51.752739868365246,444.0018922093342
2025-01-06 13:00:00,0,13,0,16.21588806920246,0,178.37347275610333,428.71644801670715
2025-01-06 14:00:00,0,14,0,19.320824391047687,0,270.7171910573548,480.535950949208
2025-01-06 15:00:00,0,15,0,7.195342763929457,0,107.02822622485829,435.9262053505364
2025-01-06 16:00:00,0,16,0,13.740515241876178,0,298.23927624011435,297.8678526055148
2025-01-06 17:00:00,0,17,0,12.109398706763466,0,52.49747747598084,529.8087838674292
2025-01-06 18:00:00,0,18,0,16.184978152066687,0,178.4465975562064,552.7501328368676
2025-01-06 19:00:00,0,19,0,16.003902345035904,0,3.187450883074747,624.4936742287076
2025-01-06 20:00:00,0,20,0,16.63922370134865,0,8.537758806823314,646.5406614677822
2025-01-06 21:00:00,0,21,0,18.372425934948247,0,6.544645638140184,722.5929969460149
2025-01-06 22:00:00,0,22,0,14.129717293724708,0,9.217100988939533,668.953941897455
2025-01-06 23:00:00,0,23,0,18.900698575330495,0,1.4548019421791003,585.5019633913465
2025-01-07 00:00:00,1,0,0,13.08370934274773,0,1.2298423492391453,472.2130401157889
2025-01-07 01:00:00,1,1,0,12.953407580262745,0,7.148500635545016,548.8756534645393
2025-01-07 02:00:00,1,2,0,16.71769593279225,0,3.4678297486721865,428.81720501636505
2025-01-07 03:00:00,1,3,0,15.981376580496972,0,1.7820412591119816,502.25497758693683
2025-01-07 04:00:00,1,4,0,10.086120015339825,0,4.024445547992751,570.8369462991426
2025-01-07 05:00:00,1,5,0,26.157776217231007,0,0.9918310768998029,595.1434775446578
2025-01-07 06:00:00,1,6,0,10.14303717024946,0,139.60069722443052,418.00810339083455
2025-01-07 07:00:00,1,7,0,7.388335630647445,0,208.3821874789092,434.0700765801376
2025-01-07 08:00:00,1,8,0,20.66851495388302,0,112.7990129134641,435.9224140802381
2025-01-07 09:00:00,1,9,0,17.64093367226099,0,176.67278578552975,494.8967947962129
2025-01-07 10:00:00,1,10,0,16.96730380077664,0,284.5445300590636,310.5420690272676
2025-01-07 11:00:00,1,11,0,11.84746683499052,0,90.23573244143563,460.0028701142687
2025-01-07 12:00:00,1,12,0,8.008551608641977,0,232.07039121260826,528.6005251978756
2025-01-07 13:00:00,1,13,0,13.903446419519648,0,223.54738622842544,388.3583180085975
2025-01-07 14:00:00,1,14,0,14.771617601293572,0,284.4365613054772,366.19895329980113
2025-01-07 15:00:00,1,15,0,15.062104951276464,0,297.5194685532977,392.0590291307028
2025-01-07 16:00:00,1,16,0,15.468139923653794,0,96.71514734917353,355.0858633939498
2025-01-07 17:00:00,1,17,0,21.20406306582602,0,236.34584619117942,434.18732190219487
2025-01-07 18:00:00,1,18,0,9.51153488467546,0,60.513195095813,564.4580814502043
2025-01-07 19:00:00,1,19,0,5.459955893836165,0,4.741616736985228,625.2167150812149
2025-01-07 20:00:00,1,20,0,13.0994824897432,0,7.431700373795453,665.3829152293633
2025-01-07 21:00:00,1,21,0,6.6697041071467655,0,1.359517164878149,652.5132068296713
2025-01-07 22:00:00,1,22,0,1.3150270217663476,0,6.195336235900715,633.7282283978161
2025-01-07 23:00:00,1,23,0,22.612810553340204,0,3.241220210453398,501.78974200068666
2025-01-08 00:00:00,2,0,0,15.890045456792627,0,7.269715068565027,571.7962955443207
2025-01-08 01:00:00,2,1,0,11.865972974384004,0,5.650364958951216,503.7551696324543
2025-01-08 02:00:00,2,2,0,13.044555165198519,0,6.771714638973281,481.68219368903
2025-01-08 03:00:00,2,3,0,23.71738473561353,0,3.326718604733161,566.7119013979188
2025-01-08 04:00:00,2,4,0,20.65009026374691,0,3.3930540506513287,488.41510144755193
2025-01-08 05:00:00,2,5,0,19.488981555594613,0,2.0096211219101603,571.3012455509141
2025-01-08 06:00:00,2,6,0,16.654328102242324,0,280.1706864479929,439.68917395705034
2025-01-08 07:00:00,2,7,0,9.684755531908344,0,226.76581624612265,447.49431206185477
2025-01-08 08:00:00,2,8,0,14.373095993054397,0,269.59373841299606,387.20292105102516
2025-01-08 09:00:00,2,9,0,10.272059376329166,0,52.9589260746436,439.89397221139427
2025-01-08 10:00:00,2,10,0,25.147720924599565,0,86.20146629566258,426.48248785591676
2025-01-08 11:00:00,2,11,0,9.768208070388837,0,129.2397361838763,445.62344945893994
2025-01-08 12:00:00,2,12,0,8.467588474557521,0,167.36372169318773,449.49612523361054
2025-01-08 13:00:00,2,13,0,6.8353800159155895,0,99.28238432369525,542.5760119249092
2025-01-08 14:00:00,2,14,0,19.010646849411355,0,85.62947057845241,531.6708100605557
2025-01-08 15:00:00,2,15,0,6.662316095856772,0,260.33254671838796,352.9313305505747
2025-01-08 16:00:00,2,16,0,18.044286459009157,0,177.67998589237342,460.56476344627805
2025-01-08 17:00:00,2,17,0,16.4323649398028,0,210.1760904255678,446.48533070011325
2025-01-08 18:00:00,2,18,0,13.971038508624982,0,268.7029518493869,412.5891520530321
2025-01-08 19:00:00,2,19,0,27.469950928760277,0,4.9700148465472616,647.6618247007822
2025-01-08 20:00:00,2,20,0,12.263700558485228,0,4.596373568382058,691.4886903294673
2025-01-08 21:00:00,2,21,0,17.483634770673735,0,8.834606916952964,661.5655919286013
2025-01-08 22:00:00,2,22,0,8.82192869266703,0,9.06093902596691,618.0520457709212
2025-01-08 23:00:00,2,23,0,11.007860196323836,0,1.0116002137164015,507.6188958837913
2025-01-09 00:00:00,3,0,0,18.770607166414333,0,1.5595409630476587,545.5135558134391
2025-01-09 01:00:00,3,1,0,11.139796780148716,0,5.9987873996449,535.1977708643022
2025-01-09 02:00:00,3,2,0,14.827841815133475,0,2.664181685729953,415.54982749370777
2025-01-09 03:00:00,3,3,0,18.442042122084242,0,9.126499117563876,553.3077544605638
2025-01-09 04:00:00,3,4,0,15.407616788826685,0,0.2777423059142625,595.477069751441
2025-01-09 05:00:00,3,5,0,12.924044419321994,0,3.322059726971631,411.78249365666454
2025-01-09 06:00:00,3,6,0,15.26830728958776,0,184.66070867366673,485.94093200100497
2025-01-09 07:00:00,3,7,0,4.424434511438113,0,216.28581888607138,434.188386762067
2025-01-09 08:00:00,3,8,0,13.602448927382083,0,92.06006255998193,467.4414410418806
2025-01-09 09:00:00,3,9,0,20.313552080705367,0,164.99562046573158,422.6613986893932
2025-01-09 10:00:00,3,10,0,23.760072113378214,0,105.87840805191288,456.94602954628164
2025-01-09 11:00:00,3,11,0,18.4777336227289,0,158.54429660964644,389.0350014071863
2025-01-09 12:00:00,3,12,0,15.768304170090815,0,270.71757059840735,383.257773131758
2025-01-09 13:00:00,3,13,0,15.838191220583251,0,57.769222882117816,508.273880655359
2025-01-09 14:00:00,3,14,0,11.170349626850015,0,94.71331740407058,538.1870788440589
2025-01-09 15:00:00,3,15,0,19.8114958507515,0,223.3260606943086,381.24267515287426
2025-01-09 16:00:00,3,16,0,19.514129296165727,0,240.03640875670158,397.70112467878596
2025-01-09 17:00:00,3,17,0,12.310454215242288,0,234.51344362366518,412.1980763779462
2025-01-09 18:00:00,3,18,0,7.251644478227414,0,69.96799649876318,637.482560069624
2025-01-09 19:00:00,3,19,0,17.176264610059228,0,1.5979347622776752,663.6034247830956
2025-01-09 20:00:00,3,20,0,21.299518447743342,0,4.006731398232278,685.1304554810333
2025-01-09 21:00:00,3,21,0,12.76050824036578,0,9.749489400520979,594.3592985024659
2025-01-09 22:00:00,3,22,0,16.331033896112494,0,7.1647207079177475,623.3378894923229
2025-01-09 23:00:00,3,23,0,17.062900807145247,0,3.476520601417344,472.2392668705818
2025-01-10 00:00:00,4,0,0,19.943864225392097,0,0.6063682451664332,560.1140868443158
2025-01-10 01:00:00,4,1,0,17.5691636451784,0,4.156530234364903,505.72809368963937
2025-01-10 02:00:00,4,2,0,10.35897584187906,0,7.938473657301128,587.4144999447486
2025-01-10 03:00:00,4,3,0,19.234519490297025,0,8.007906635939818,557.8568378943892
2025-01-10 04:00:00,4,4,0,13.5078212784389,0,8.575777807942373,511.60123096589797
2025-01-10 05:00:00,4,5,0,15.145707378686904,0,3.3631069255354507,431.8865735154751
2025-01-10 06:00:00,4,6,0,19.445154421132596,0,296.18775089366864,383.03222236489876
2025-01-10 07:00:00,4,7,0,5.803695683296354,0,119.76034277761389,451.5386213647555
2025-01-10 08:00:00,4,8,0,19.317978010308487,0,246.8917690626828,447.24495115321366
2025-01-10 09:00:00,4,9,0,9.617047477723267,0,294.003571979116,326.6981677875389
2025-01-10 10:00:00,4,10,0,12.098085083871686,0,285.66334619406985,464.2039183721664
2025-01-10 11:00:00,4,11,0,21.045136422859326,0,204.89712508331587,378.9991478141758
2025-01-10 12:00:00,4,12,0,21.008720141592946,0,85.11709029537636,444.762304265934
2025-01-10 13:00:00,4,13,0,10.89768418137879,0,179.97431037741924,456.62147103499296
2025-01-10 14:00:00,4,14,0,9.852114215187239,0,211.00081780241854,402.7158573621837
2025-01-10 15:00:00,4,15,0,7.375722316205796,0,145.2413300881007,369.0744831337382
2025-01-10 16:00:00,4,16,0,10.725700493422,0,150.44735015431735,354.14287890122387
2025-01-10 17:00:00,4,17,0,23.014077684630692,0,88.29616138186407,539.572003337447
2025-01-10 18:00:00,4,18,0,15.927394937337365,0,188.1767655019171,499.3380871237571
2025-01-10 19:00:00,4,19,0,10.029908538901697,0,5.157056332184463,651.7848641021525
2025-01-10 20:00:00,4,20,0,14.340469316081064,0,3.9123815054051923,639.9348315798485
2025-01-10 21:00:00,4,21,0,8.32454132684693,0,0.8980057171728872,613.9667384777381
2025-01-10 22:00:00,4,22,0,14.553507791448066,0,7.418328252023606,608.789348567017
2025-01-10 23:00:00,4,23,0,18.492832020914626,0,9.610116210628652,561.6010020380465
2025-01-11 00:00:00,5,0,1,7.9543715994867,0,6.900670649448886,497.87456970650817
2025-01-11 01:00:00,5,1,1,19.354535084024207,0,0.6560833012768774,513.8249207650963
2025-01-11 02:00:00,5,2,1,22.929061970080298,0,4.565233456955843,591.1590625288792
2025-01-11 03:00:00,5,3,1,19.64828920318051,0,9.09372580279743,596.1805454763967
2025-01-11 04:00:00,5,4,1,12.245619984572343,0,0.1331539448235275,513.4981341664967
2025-01-11 05:00:00,5,5,1,19.71022488670163,0,1.6335934308664646,586.2785465169612
2025-01-11 06:00:00,5,6,1,10.123253249701676,0,90.5504937150929,343.8905075594091
2025-01-11 07:00:00,5,7,1,9.725747012130178,0,152.41138319290482,418.45800864710856
2025-01-11 08:00:00,5,8,1,25.82710558506339,0,121.38796966716049,497.00329767850303
2025-01-11 09:00:00,5,9,1,8.663799120883274,0,295.71644417984544,379.08585278173064
2025-01-11 10:00:00,5,10,1,10.98578414251343,0,291.2308875741487,340.0785505150257
2025-01-11 11:00:00,5,11,1,13.732603086094615,0,148.07799716870073,380.9910667243473
2025-01-11 12:00:00,5,12,1,15.453493719835933,0,108.85927190638702,473.6672161266993
2025-01-11 13:00:00,5,13,1,21.608576732960366,0,180.31770266219445,443.11245813401183
2025-01-11 14:00:00,5,14,1,18.97064253234095,0,227.19029099513259,462.0500506395802
2025-01-11 15:00:00,5,15,1,21.798559887733358,0,239.38099842665363,505.0170595960874
2025-01-11 16:00:00,5,16,1,18.859850196625118,0,158.72742043218264,443.6384677411226
2025-01-11 17:00:00,5,17,1,16.471083132663058,0,138.62269576005224,413.3839992677903
2025-01-11 18:00:00,5,18,1,8.042404694434634,0,76.06317511291124,560.8527044409035
2025-01-11 19:00:00,5,19,1,15.73743235531795,0,7.244245445296608,664.3075356381222
2025-01-11 20:00:00,5,20,1,11.352668315288724,0,3.136170826419927,601.5333545582114
2025-01-11 21:00:00,5,21,1,11.399451259630272,0,2.506705219443731,551.5583360939012
2025-01-11 22:00:00,5,22,1,13.573716167875194,0,7.841230927842828,634.6348765534057
2025-01-11 23:00:00,5,23,1,25.452695746001233,0,3.39514256358334,557.5502289827576
2025-01-12 00:00:00,6,0,1,20.020280740045617,0,1.112904984604478,439.9082424681459
2025-01-12 01:00:00,6,1,1,20.159579300055114,0,9.619238873194139,567.1873196376896
2025-01-12 02:00:00,6,2,1,9.59440861482078,0,9.198062333374894,548.7187145100506
2025-01-12 03:00:00,6,3,1,14.998225194554992,0,8.634303713204984,537.1450441546696
2025-01-12 04:00:00,6,4,1,13.900592257904298,0,5.748316542918193,578.3549515672336
2025-01-12 05:00:00,6,5,1,16.463975654226545,0,9.85062668312047,490.7998737973174
2025-01-12 06:00:00,6,6,1,19.171772608131334,0,196.555583660003,444.3846431610022
2025-01-12 07:00:00,6,7,1,14.29784084457371,0,164.8578563175044,487.6890389420106
2025-01-12 08:00:00,6,8,1,15.595724812004022,0,126.40058077856283,430.90718958414215
2025-01-12 09:00:00,6,9,1,18.328572930793737,0,204.04727542946628,404.0269771332967
2025-01-12 10:00:00,6,10,1,17.03793224892889,0,190.67813707236792,387.720689418522
2025-01-12 11:00:00,6,11,1,19.039213716705223,0,157.5001388592919,490.72270024873706
2025-01-12 12:00:00,6,12,1,1.3176777746838102,0,244.5022469106274,425.7116422817492
2025-01-12 13:00:00,6,13,1,10.07423572582366,0,68.12271985067085,548.313032320443
2025-01-12 14:00:00,6,14,1,14.223621247534021,0,167.194574112691,420.86688350367723
2025-01-12 15:00:00,6,15,1,9.933859937496539,0,255.53029169684632,385.048172522967
2025-01-12 16:00:00,6,16,1,9.562820551218714,0,266.55002673445034,378.7202940155954
2025-01-12 17:00:00,6,17,1,2.1611653941292843,0,297.4116532563726,342.27918354783685
2025-01-12 18:00:00,6,18,1,18.305145989651002,0,199.82009711376375,624.7586960460686
2025-01-12 19:00:00,6,19,1,13.335395998053839,0,8.667404169849366,662.5757603998134
2025-01-12 20:00:00,6,20,1,10.356988631034305,0,8.885835275630642,653.0779920622645
2025-01-12 21:00:00,6,21,1,23.579750831762908,0,2.492099365486693,747.1699260704111
2025-01-12 22:00:00,6,22,1,12.656218571574268,0,2.606671450679261,654.2140281829851
2025-01-12 23:00:00,6,23,1,19.30048517892206,0,3.4932492261136137,599.0126228299788
2025-01-13 00:00:00,0,0,0,16.150435220106612,0,7.440163996718666,518.238367041189
2025-01-13 01:00:00,0,1,0,18.093289966144294,0,9.769690129334627,530.8107289317078
2025-01-13 02:00:00,0,2,0,4.737185391154686,0,8.63333029178323,474.7720957502735
2025-01-13 03:00:00,0,3,0,14.166769419984455,0,9.026498556217957,590.6587123243331
2025-01-13 04:00:00,0,4,0,12.770636087111678,0,7.172747904540059,517.0038150329917
2025-01-13 05:00:00,0,5,0,18.429368823840868,0,3.269577445759524,514.2113931537359
2025-01-13 06:00:00,0,6,0,28.92504833874304,0,190.23039739739198,336.3526632433167
2025-01-13 07:00:00,0,7,0,22.61875228940193,0,204.93279047942033,397.476927932629
2025-01-13 08:00:00,0,8,0,21.45114965472547,0,244.62005718832094,415.6472122859853
2025-01-13 09:00:00,0,9,0,7.608403177742874,0,248.98397111237273,379.9878993576021
2025-01-13 10:00:00,0,10,0,16.071170968226056,0,211.23990815646306,488.863616249058
2025-01-13 11:00:00,0,11,0,13.797450259866459,0,108.8601361675927,522.4284900805687
2025-01-13 12:00:00,0,12,0,7.8952526201607895,0,146.35075333840732,439.46566103460725
2025-01-13 13:00:00,0,13,0,16.60829792614451,0,245.11523953915273,440.5140375682163
2025-01-13 14:00:00,0,14,0,20.036620660883067,0,59.65318606337956,474.00389091920573
2025-01-13 15:00:00,0,15,0,16.648918262185838,0,207.58923884562788,477.0358206628543
2025-01-13 16:00:00,0,16,0,19.602625861706493,0,193.09696418885204,381.7882188966692
2025-01-13 17:00:00,0,17,0,21.745687624655375,0,194.12720084702818,411.2848855041521
2025-01-13 18:00:00,0,18,0,13.110692534855353,0,52.08090057805679,575.6627006080414
2025-01-13 19:00:00,0,19,0,24.777099439805852,0,2.0487871982601122,655.9332458717329
