timestamp,day_of_week,is_weekend,temperature,is_holiday,solar_generation,electricity_demand
2000-04-19,2,0,28.398954932970653,0,222.29534559098934,7446.247281333463
2000-04-20,3,0,29.27969447676063,0,431.35893254008977,2716.322978016215
2000-04-21,4,0,27.12164979692202,0,409.7892229989983,3342.9192782920586
2000-04-22,5,1,25.401901642368557,0,215.4115992370829,6441.2123663020375
2000-04-23,6,1,37.49277660536386,0,273.77213589942494,6177.761574418701
2000-04-24,0,0,30.93321513610529,0,375.61430397866513,3812.8298088507568
2000-04-25,1,0,27.314123374124712,0,451.06302756823897,2332.519250842525
2000-04-26,2,0,30.98685102119952,0,318.71117609473237,5052.275521884233
2000-04-27,3,0,20.207378601539244,0,533.9080137449525,1000.0
2000-04-28,4,0,35.407998433744254,0,448.4680378458019,3034.2669724780135
2000-04-29,5,1,25.169626795132576,0,296.3328676623755,4894.821681820669
2000-04-30,6,1,25.838740386637646,0,177.2788253595797,7283.909901101857
2000-05-01,0,0,32.08724553867438,0,570.5693440093205,1000.0
2000-05-02,1,0,28.719141301962537,0,430.36413394953274,2870.934690568871
2000-05-03,2,0,34.9789837883825,0,271.8508027083791,6266.761897200038
2000-05-04,3,0,29.787145549656504,0,558.2204093358583,1000.0
2000-05-05,4,0,33.91009809081038,0,316.619420286629,5474.450781435145
2000-05-06,5,1,35.93217097090406,0,244.48894266798982,6303.709982843307
2000-05-07,6,1,27.0342491619024,0,340.55884847548754,4575.21603471938
2000-05-08,0,0,32.00211887975074,0,522.2417261605228,1000.0
2000-05-09,1,0,31.197036462616907,0,400.2554976395983,3908.6326360502276
2000-05-10,2,0,27.911103039716647,0,493.82718339130605,1557.474455098947
2000-05-11,3,0,29.67040040952536,0,568.2816547952114,1000.0
2000-05-12,4,0,34.49949170978355,0,343.55579933883865,5036.422847799379
2000-05-13,5,1,23.46670602622403,0,378.4335284306104,3108.7704770617215
2000-05-14,6,1,30.91981163829899,0,105.1944784620487,8995.764495678472
2000-05-15,0,0,27.94969263196241,0,262.6625161067428,5768.226365572464
2000-05-16,1,0,28.098089112711946,0,244.61549393744457,6713.90047310737
2000-05-17,2,0,28.582676412650688,0,456.499332407625,2115.6842016863143
2000-05-18,3,0,29.346166369675824,0,448.6433765201663,2380.7177601564595
2000-05-19,4,0,28.865345903663084,0,489.20247007305386,1739.8652211074666
2000-05-20,5,1,32.40851591204565,0,116.17166000157478,9200.367855136892
2000-05-21,6,1,21.708494902318055,0,241.13713076915863,5803.894434106246
2000-05-22,0,0,34.84482920958894,0,258.50521843841767,6905.338023677749
2000-05-23,1,0,27.82661337192464,0,251.23102498503167,5976.418478032024
2000-05-24,2,0,24.85051434015531,0,533.8773017968063,1000.0
2000-05-25,3,0,35.78905375815285,0,445.06045923823984,2825.3268275063315
2000-05-26,4,0,32.31079622392108,0,587.8251230352942,1000.0
2000-05-27,5,1,27.322956446678937,0,305.84968177390874,4884.6229575189445
2000-05-28,6,1,30.05142754079167,0,230.6197272814543,6826.913608202474
2000-05-29,0,0,35.97266338374448,0,398.96911112568404,3708.925759491113
2000-05-30,1,0,34.38873105636565,0,275.44359027755087,6241.309942564085
2000-05-31,2,0,24.210163906367082,0,547.2654800035963,1000.0
2000-06-01,3,0,30.24861329148536,0,490.3196016963235,1894.6873786405026
2000-06-02,4,0,30.02285966937537,0,592.319786443278,1000.0
2000-06-03,5,1,28.346339793904185,0,354.81135847834935,3941.495533441325
2000-06-04,6,1,34.71489237538634,0,280.75640212695157,6164.8795377236365
2000-06-05,0,0,29.875056376314973,0,403.72050886396187,3142.8765027816235
2000-06-06,1,0,33.289123591396226,0,418.45589367880063,3341.2850704484345
2000-06-07,2,0,22.00196454872932,0,596.6728340855472,1000.0
2000-06-08,3,0,31.277978836105365,0,423.8381340358313,2822.264111128067
2000-06-09,4,0,30.95310646233147,0,457.71584012276287,2261.5044358182035
2000-06-10,5,1,23.620637272488338,0,308.0379812374845,4728.207580038828
2000-06-11,6,1,27.41237137004216,0,386.0144269333936,3399.1755773544355
2000-06-12,0,0,33.30015611950137,0,420.6153647215038,3190.8248921360505
2000-06-13,1,0,29.328876837182115,0,476.8897383530201,1521.6695977313398
2000-06-14,2,0,26.714002668953878,0,450.04206212615145,2678.1876257110653
2000-06-15,3,0,30.451358755815527,0,324.3962497614396,5178.554190124296
2000-06-16,4,0,27.256596056778037,0,268.1476821446752,5878.383629824362
2000-06-17,5,1,23.3058731774241,0,131.25447033291746,8046.0265005908905
2000-06-18,6,1,26.88842150800422,0,235.6385257053304,6506.437079766893
2000-06-19,0,0,31.09114996039952,0,420.94248228050344,3217.9832116375774
2000-06-20,1,0,31.69974319226826,0,204.24841828719073,7687.742708482025
2000-06-21,2,0,38.53880313239432,0,272.10846082048164,6541.361795393573
2000-06-22,3,0,22.260206299876877,0,445.9019367850714,2332.258712718702
2000-06-23,4,0,31.07769177235784,0,391.53269462794833,3924.6963145410805
2000-06-24,5,1,26.959539159947308,0,298.1664685021133,5107.36082968418
2000-06-25,6,1,21.254276419787615,0,363.12327888162235,3669.8510931253063
2000-06-26,0,0,34.83928430010533,0,306.06592540803894,5769.66458458772
2000-06-27,1,0,21.222057768527414,0,271.85142504947123,5753.634937303146
2000-06-28,2,0,34.39485136639987,0,223.03140417046512,7251.322876053382
2000-06-29,3,0,34.903145494205084,0,330.85985766942855,5134.752748769409
2000-06-30,4,0,34.24347844069701,0,437.7092371367322,3112.5828081673194
2000-07-01,5,1,28.736338143432285,0,245.92080014871567,6212.869802675916
2000-07-02,6,1,43.080579327953586,0,334.4147764004574,5091.285728720405
2000-07-03,0,0,31.63615450930463,0,521.651836286288,1282.2630890220175
2000-07-04,1,0,27.27382194072934,0,272.9715866443055,5887.750517405662
2000-07-05,2,0,30.88487294463535,0,586.2264926455669,1000.0
2000-07-06,3,0,29.605803982812063,0,356.90034048599557,4156.524237456728
2000-07-07,4,0,39.887676680906125,0,294.83045757133334,5838.600823001408
2000-07-08,5,1,36.957615384600594,0,204.72872680180143,7278.0273137813365
2000-07-09,6,1,22.639971022428114,0,258.58261826664256,5619.379808250181
2000-07-10,0,0,20.02775213356272,0,521.1629999377024,1000.0
2000-07-11,1,0,27.400468823260578,0,478.8530112956906,2006.1821006689634
2000-07-12,2,0,34.102733890815834,0,486.3985799951389,2090.80919053066
2000-07-13,3,0,28.53924721485645,0,205.9410110274282,7559.5959827341785
2000-07-14,4,0,36.41212555986323,0,498.314981709675,1737.1883442521348
2000-07-15,5,1,25.13468676661051,0,203.2670204051734,7081.061586592758
2000-07-16,6,1,28.600187709047344,0,388.73203131803757,3566.531559079792
2000-07-17,0,0,27.35340801752951,0,597.4640908744643,1000.0
2000-07-18,1,0,31.825914222858735,0,377.95708069290174,3739.2307998961282
2000-07-19,2,0,32.80777635877571,0,348.74359332859063,4291.440177341223
2000-07-20,3,0,43.03149758786644,0,299.5877908876675,6778.812469419307
2000-07-21,4,0,33.006024324372326,0,480.1199199018836,1967.9553721823343
2000-07-22,5,1,35.67604977858292,0,349.29903236002247,4441.3723691425075
2000-07-23,6,1,34.36018406410182,0,240.2243665471409,6633.272357722158
2000-07-24,0,0,27.037543753693903,0,431.7748782706781,2865.042075993205
2000-07-25,1,0,30.324318822296522,0,423.9195581867639,2969.2914252247715
2000-07-26,2,0,27.08550987236871,0,233.4574676283612,6684.421701755677
2000-07-27,3,0,34.54621732101295,0,532.3705312250969,1272.4502584973195
2000-07-28,4,0,28.569585325080556,0,418.510945340593,3109.706993937084
2000-07-29,5,1,33.087982733042885,0,158.300410732839,8151.102181819581
2000-07-30,6,1,21.708596440121113,0,320.8508024053633,4438.3325921708965
2000-07-31,0,0,36.24557622507429,0,358.32817805212096,4847.495743566371
2000-08-01,1,0,32.983692453843176,0,320.89061689023515,5106.354631371951
2000-08-02,2,0,24.950582978042505,0,298.63265515851026,5381.642123080855
2000-08-03,3,0,27.106872023201042,0,593.3181103845886,1000.0
2000-08-04,4,0,30.99265895017443,0,404.2787743662187,3553.4809386226775
2000-08-05,5,1,30.658424713558105,0,283.65152571656625,5550.674793243445
2000-08-06,6,1,36.38250812476537,0,145.75668165246145,8571.612971273316
2000-08-07,0,0,30.062255992080914,0,401.34703402309106,3259.120124771178
2000-08-08,1,0,28.606130843724873,0,309.95879328409677,5097.444798440867
2000-08-09,2,0,33.1618499075988,0,569.3311273841339,1000.0
2000-08-10,3,0,22.168072452396952,0,565.4948489041242,1000.0
2000-08-11,4,0,40.43590958850186,0,598.1919565504186,1000.0
2000-08-12,5,1,31.017593190888594,0,212.485149570807,6844.017589810935
2000-08-13,6,1,22.167721820307808,0,392.2282681061359,2858.751083928879
2000-08-14,0,0,34.70269734634974,0,511.1415555585575,1765.2825448546105
2000-08-15,1,0,35.59129929757786,0,243.26346268301276,6840.791099011297
2000-08-16,2,0,20.96297710712436,0,467.42138056828605,1979.5404836494783
2000-08-17,3,0,27.803183257502397,0,447.853513484524,2207.8342360340234
2000-08-18,4,0,32.1034821135252,0,330.049762256861,5151.61709573656
2000-08-19,5,1,21.901377002745782,0,296.93470521231086,4933.884487973841
2000-08-20,6,1,34.92692386725138,0,390.3056287469929,3666.7161268959917
2000-08-21,0,0,28.263442927385192,0,465.64401695278616,2040.7203209737984
2000-08-22,1,0,26.20920180734776,0,290.1029540437413,5278.892449904216
2000-08-23,2,0,31.723651929916446,0,262.2638960293239,6221.742450659163
2000-08-24,3,0,49.79662661208992,0,491.9124278553383,3001.8847240948426
2000-08-25,4,0,23.400550373106523,0,213.59542097131273,6973.862768923541
2000-08-26,5,1,23.656160441003163,0,397.86862208952425,3122.8274362417083
2000-08-27,6,1,35.34231963458013,0,254.90776260005055,6272.734860460659
2000-08-28,0,0,28.863913125257834,0,394.71032173481814,3966.55065238459
2000-08-29,1,0,28.73593269485992,0,347.74909027548864,4495.542920804803
2000-08-30,2,0,34.7927003331973,0,476.64967320520293,1934.820972973254
2000-08-31,3,0,28.852444954287222,0,304.7465200214632,5354.819906508267
2000-09-01,4,0,33.5833109719352,0,238.33385335579663,7113.225290971081
2000-09-02,5,1,26.018672627883934,0,322.7982398741092,4492.482559037978
2000-09-03,6,1,28.432543988360962,0,371.54794060183343,3812.842831135704
2000-09-04,0,0,31.03615487507917,0,251.1374374090156,6544.7736242722085
2000-09-05,1,0,26.767648213619097,0,313.16919593086544,4721.128564659203
2000-09-06,2,0,37.44623369733012,0,260.2911939005664,7012.031832127939
2000-09-07,3,0,27.940261662499495,0,326.76508770486794,4726.609592513587
2000-09-08,4,0,28.881364063858307,0,392.2857729187512,3508.2985072435554
2000-09-09,5,1,24.27307853502503,0,121.6678245829355,8451.259507350213
2000-09-10,6,1,33.38277769985288,0,258.86815029340266,6280.202459865006
2000-09-11,0,0,31.764405008277837,0,423.0855463736611,3051.244127344825
2000-09-12,1,0,32.840119102773656,0,570.8870968855397,1000.0
2000-09-13,2,0,33.36055984048178,0,477.20349769327333,2224.9243085244407
2000-09-14,3,0,29.563916764240105,0,548.1464331907409,1000.0
2000-09-15,4,0,28.381566509877644,0,493.7560809262899,1467.146710641193
2000-09-16,5,1,31.1622447029297,0,273.53383504478745,6008.6270799604135
2000-09-17,6,1,36.299083543877956,0,192.18317002381968,7492.398638017476
2000-09-18,0,0,35.786326548668846,0,448.32212575190846,2503.171244383536
2000-09-19,1,0,23.48837474385528,0,411.6799543375747,3291.283698411403
2000-09-20,2,0,33.88140060951857,0,434.792253798329,3051.1887886489153
2000-09-21,3,0,31.623008732591956,0,393.09903946099587,3532.3219140826473
2000-09-22,4,0,29.52183831650539,0,554.3660996359324,1000.0
2000-09-23,5,1,33.63502325138976,0,322.51419192524156,4611.291890410363
2000-09-24,6,1,32.205008902791,0,346.08782772517554,3916.698762001292
2000-09-25,0,0,31.7785721755985,0,355.5592006328146,4475.299965778894
2000-09-26,1,0,26.275405986114546,0,572.3321479820227,1000.0
2000-09-27,2,0,18.470034413096897,0,337.2352057424637,4380.0062887326385
2000-09-28,3,0,40.09701076596609,0,482.34285123016843,2501.6617041427508
2000-09-29,4,0,27.38183881761166,0,473.94535280410304,1968.583621919352
2000-09-30,5,1,28.722990507746513,0,114.19049408107655,8848.630587163521
2000-10-01,6,1,41.18768608691884,0,122.30955131637381,9210.546829691497
2000-10-02,0,0,20.70531094660533,0,416.64399742482595,2570.162798799647
2000-10-03,1,0,33.98660366669708,0,295.6308551233644,6000.7165562540895
2000-10-04,2,0,32.02775933191394,0,246.55872027422387,6737.924369226746
2000-10-05,3,0,25.903821314060878,0,299.08139214380157,5044.079267663794
2000-10-06,4,0,27.048158432820863,0,297.5896742941957,5277.461759031372
2000-10-07,5,1,25.061512989039773,0,113.37671748516604,8580.954410900082
2000-10-08,6,1,22.195368427418604,0,173.45874090442103,7165.025199420628
2000-10-09,0,0,30.49181218733059,0,559.6395899429318,1000.0
2000-10-10,1,0,31.122742876512778,0,233.17913092286085,6955.341961768966
2000-10-11,2,0,36.62287156780852,0,442.6097547290648,2870.946201401406
2000-10-12,3,0,31.761756847213384,0,299.3581293559171,5720.365580950776
2000-10-13,4,0,39.031747116841665,0,351.976333982029,4997.275179814765
2000-10-14,5,1,30.514516991573892,0,366.1752839939104,4279.53949595604
2000-10-15,6,1,34.79507774799229,0,253.11773823851672,6437.950329520999
2000-10-16,0,0,34.00247229073983,0,233.0154036962171,7239.715452531128
2000-10-17,1,0,37.90738796287347,0,479.51459032718014,2207.2341936732146
2000-10-18,2,0,28.20732692688578,0,487.9959803898475,1699.7634693634411
2000-10-19,3,0,27.55484614790453,0,572.1900474943766,1000.0
2000-10-20,4,0,23.850223584765182,0,546.3312389352852,1000.0
2000-10-21,5,1,27.114559059926318,0,126.29038678350082,8637.136553962446
2000-10-22,6,1,30.333294958129237,0,246.5527380658822,5879.038350837007
2000-10-23,0,0,36.31283503016629,0,456.79450332864894,2799.1464797464246
2000-10-24,1,0,28.686852710288356,0,532.6987604544181,1000.0
2000-10-25,2,0,29.27085480485362,0,492.7335521965111,1613.020594320642
2000-10-26,3,0,25.38354110628494,0,251.4715356093265,6192.925564427681
2000-10-27,4,0,21.671592646576293,0,439.2417011748089,2354.995327356479
2000-10-28,5,1,30.628665924328608,0,252.00594116606644,6023.046204149656
2000-10-29,6,1,36.36209848168401,0,284.2557891794868,5660.621557854057
2000-10-30,0,0,26.468209070689742,0,515.2115220840639,1094.4693799131542
2000-10-31,1,0,41.64909902928973,0,550.7210006179505,1166.9241828146812
2000-11-01,2,0,35.15920524728419,0,274.5809568343188,6348.993742605979
2000-11-02,3,0,31.05110218564776,0,262.78471527609486,6705.885287889625
2000-11-03,4,0,37.77759574186404,0,483.5711240442043,2502.2831423764264
2000-11-04,5,1,26.043754432669157,0,148.01821115000473,8110.338471949947
2000-11-05,6,1,33.96171041024591,0,316.5320240449909,5152.7106090195075
2000-11-06,0,0,27.420374517722582,0,409.8326682057808,3202.5249825696737
2000-11-07,1,0,26.914786193595525,0,294.4682164707252,5501.191276571233
2000-11-08,2,0,31.93538347678926,0,358.2534968246048,4726.596840335131
2000-11-09,3,0,23.817727041956154,0,299.2390722787995,5119.657525508147
2000-11-10,4,0,36.28967358926337,0,274.43279402471745,6365.001880479477
2000-11-11,5,1,34.273281871676346,0,310.0274656193004,5046.800731086823
2000-11-12,6,1,28.633896291925684,0,282.86279166068005,5612.34447044221
2000-11-13,0,0,33.007445199581035,0,526.0384780228045,1303.482096273534
2000-11-14,1,0,34.76117747458698,0,370.9403587338796,4355.536342604129
2000-11-15,2,0,28.346061876310852,0,532.1849861993187,1000.0
2000-11-16,3,0,32.25739807482584,0,551.2210467328996,1000.0
2000-11-17,4,0,31.991480322173224,0,538.9669585851278,1000.0
2000-11-18,5,1,31.07015820084681,0,115.47026840453796,8838.71848775273
2000-11-19,6,1,34.83413860330254,0,223.22972406673222,7295.359142245089
2000-11-20,0,0,24.74023300585243,0,216.4968320517811,7144.896849533172
2000-11-21,1,0,33.53060697976749,0,343.31228472416234,4711.983180199121
2000-11-22,2,0,34.3388646150442,0,599.0528342428929,1000.0
2000-11-23,3,0,21.53885407793109,0,326.41420972428614,4516.424648227552
2000-11-24,4,0,34.135293095828054,0,514.2105348356835,1691.0525137604363
2000-11-25,5,1,30.487114133255574,0,371.86931773088344,4022.9293933111553
2000-11-26,6,1,36.42956971813783,0,234.9330603143491,7048.855940674411
2000-11-27,0,0,34.90902578350793,0,334.671637292294,5213.379264111704
2000-11-28,1,0,27.521714419842382,0,311.2864830917141,4787.000483034946
2000-11-29,2,0,38.27811581611823,0,342.0003755706345,5118.305101533521
2000-11-30,3,0,34.85864596689505,0,559.8169994984012,1000.0
2000-12-01,4,0,18.49147866938691,0,406.34372521747696,2842.6048894807027
2000-12-02,5,1,21.264718164454447,0,156.91508328179316,7808.536999345656
2000-12-03,6,1,9.758263324344103,0,385.8686213517979,2281.8367079225204
2000-12-04,0,0,8.593398532278403,0,320.4025947252602,3386.2912966644963
2000-12-05,1,0,21.383657250794403,0,372.1316248352732,3635.979273015393
2000-12-06,2,0,18.22566190301619,0,237.8089859706398,6115.438200130718
2000-12-07,3,0,13.511814561013368,0,424.2485383082628,2287.6451433131665
2000-12-08,4,0,18.778710978791405,0,578.1750262602087,1000.0
2000-12-09,5,1,23.790608722428008,0,103.6795523251955,8652.37619458899
2000-12-10,6,1,16.53522940277868,0,218.13185727311077,6283.109126848261
2000-12-11,0,0,17.649634654851045,0,560.5418239513626,1000.0
2000-12-12,1,0,19.7006013554977,0,308.9580392132933,5040.847838554041
2000-12-13,2,0,18.73110609384483,0,418.00308498929246,2601.4442122381943
2000-12-14,3,0,14.293668873869553,0,560.0229417748917,1000.0
2000-12-15,4,0,15.427644037891682,0,332.7477606216354,3966.3448571180124
2000-12-16,5,1,5.58095639774956,0,174.418194696042,6450.411728878659
2000-12-17,6,1,8.429289128313675,0,315.3412181818517,3903.0484147194275
2000-12-18,0,0,28.00620046625113,0,381.6183644061489,3863.11768156213
2000-12-19,1,0,11.937240191641598,0,266.0082989626901,5822.872383979288
2000-12-20,2,0,6.425186968473511,0,551.3371423887615,1000.0
2000-12-21,3,0,21.75022896167173,0,415.5889833344021,2837.367680775335
2000-12-22,4,0,23.994949382756733,0,566.122900200068,1000.0
2000-12-23,5,1,8.435731680810179,0,189.36050547580413,6374.670014943233
2000-12-24,6,1,15.167951907109018,0,120.40345275993857,8025.65861014442
2000-12-25,0,0,13.898960325987522,0,224.93015262526905,5947.045566134827
2000-12-26,1,0,13.457641431316468,0,248.53602946539013,6184.542117577351
2000-12-27,2,0,10.789667516789542,0,303.26853083555784,4309.962696614989
2000-12-28,3,0,10.844191217060086,0,473.6830060222634,1085.3696272522775
2000-12-29,4,0,12.530293425022677,0,532.4073830150651,1000.0
2000-12-30,5,1,17.763971584895494,0,114.70088993037933,8299.4178161886
2000-12-31,6,1,14.047444260393373,0,368.05109741280415,2884.5525012485014
2001-01-01,0,0,16.158045828054714,0,416.75591784604114,2165.2932318168246
2001-01-02,1,0,15.777059459120698,0,409.71773402296526,2699.036753109451
2001-01-03,2,0,14.021486563584933,0,368.87276195763934,3308.2119013830966
2001-01-04,3,0,11.73940268512157,0,459.1400730083275,1272.4192975234937
2001-01-05,4,0,10.711518571423415,0,242.59096768504304,5965.753672725782
2001-01-06,5,1,13.132524101156195,0,333.5751522796287,3297.697132412438
2001-01-07,6,1,14.920126180068733,0,364.7268757024378,3145.695270989549
2001-01-08,0,0,7.834347050828376,0,302.66934987230496,4080.895340044996
2001-01-09,1,0,11.0700670536078,0,226.79992184999796,6210.626611095826
2001-01-10,2,0,19.90584720873274,0,339.37970066078003,4316.780198643967
2001-01-11,3,0,10.915468765432113,0,450.06797442809534,1291.906261984451
2001-01-12,4,0,15.611433017887153,0,537.7907320332147,1000.0
